operator;reference;license;rfc_date;raster;dl_normal;ul_normal;dl_max;ul_max
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47359;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47360;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47361;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47362;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47363;132000000;22200000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47364;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47365;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47366;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47367;159000000;25200000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47368;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47369;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47370;186000000;27000000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47371;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47372;180000000;26400000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47373;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47374;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47375;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47376;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47377;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47378;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47379;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47395;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26614E47398;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47350;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47351;30000000;4800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47352;36000000;6000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47360;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47361;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47362;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47363;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47364;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47365;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47366;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47367;159000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47368;138000000;22800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47369;159000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47370;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47371;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47372;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47373;186000000;27000000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47374;159000000;25200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47375;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47376;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47377;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47378;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47379;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47380;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47381;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47395;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26615E47398;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47350;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47351;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47361;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47362;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47363;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47364;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47365;141000000;23400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47366;156000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47367;153000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47368;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47369;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47370;222000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47371;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47372;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47373;60000000;10200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47374;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47375;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47376;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47377;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47378;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47380;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47381;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26616E47398;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47349;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47362;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47363;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47364;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47365;135000000;22800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47366;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47367;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47368;168000000;25800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47369;60000000;10200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47370;222000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47371;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47372;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47373;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47374;144000000;23400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47375;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47376;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47377;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47378;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47380;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47397;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26617E47398;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47278;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47347;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47348;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47349;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47364;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47365;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47366;135000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47367;150000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47368;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47369;165000000;25800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47370;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47371;135000000;22800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47372;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47373;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47374;132000000;22200000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47375;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47376;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47377;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47378;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47380;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47381;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47397;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26618E47398;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47276;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47277;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47278;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47346;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47347;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47348;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47364;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47365;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47366;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47367;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47368;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47369;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47370;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47371;162000000;25200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47372;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47373;162000000;25200000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47374;162000000;25200000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47375;123000000;20400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47376;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47377;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47378;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47380;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47397;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26619E47398;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47267;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47275;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47276;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47277;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47278;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47347;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47348;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47362;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47366;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47367;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47368;150000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47369;156000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47370;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47371;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47372;159000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47373;156000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47374;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47375;120000000;19800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47376;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47377;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47378;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47380;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47397;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26620E47398;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47268;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47274;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47275;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47276;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47277;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47278;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47346;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47347;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47364;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47365;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47366;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47367;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47368;135000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47369;153000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47370;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47371;153000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47372;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47373;129000000;21600000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47374;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47375;132000000;22200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47376;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47377;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47378;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47380;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47397;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26621E47398;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47272;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47273;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47274;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47275;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47276;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47277;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47278;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47345;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47346;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47347;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47363;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47364;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47365;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47366;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47367;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47368;153000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47369;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47370;156000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47371;162000000;25200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47372;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47373;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47374;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47375;144000000;23400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47376;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47377;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47378;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26622E47380;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47271;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47272;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47273;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47274;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47275;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47276;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47344;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47345;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47363;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47364;24000000;4200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47365;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47366;120000000;19800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47367;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47368;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47369;138000000;22800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47370;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47371;156000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47372;162000000;25200000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47373;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47374;144000000;23400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47375;141000000;23400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47376;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47377;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47378;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47379;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26623E47380;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47262;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47263;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47264;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47265;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47266;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47270;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47271;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47272;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26624E47273;36000000;6000000;100000000;17000000
